date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-12-22,11.6,8.3,14.4,14.2,0,203,16.6,47.9,1013.9,12
2020-12-23,10.8,9.3,11.9,9.4,0,182,10.4,47.2,1011.9,0
2020-12-24,5.8,2.8,9.4,2,0,245,13.7,41,1010.2,28
2020-12-25,1.8,-3.1,4.5,0,0,308,9.7,28.8,1021.6,293
2020-12-26,0.8,-3.4,3.1,0,0,198,13.7,40.7,1023,0
2020-12-27,0.9,-0.4,2.2,1.3,0,162,25.9,57.6,995.6,0
2020-12-28,3.4,0.8,5.1,0.1,0,154,11.2,32,980.5,34
2020-12-29,2.3,1.2,4.7,0.6,0,191,11.2,37.1,989.5,39
2020-12-30,2.4,0.6,4.7,0,0,202,9.4,31.3,1002.7,39
2020-12-31,1.3,0,2.3,5.2,0,144,9.4,27.4,1005,0
2021-01-01,0.9,-0.1,2.4,0,0,254,4.3,11.9,1008.8,0
2021-01-02,0.6,-1.1,2.1,0,0,256,5.8,28.4,1014.2,0
2021-01-03,1.5,0.3,2.3,0.1,0,22,15.8,35.6,1012.8,0
2021-01-04,0.8,0.2,1.1,0,0,27,14.8,26.3,1015.1,0
2021-01-05,1.1,0.2,1.8,2,0,27,19.8,38.9,1014.9,0
2021-01-06,1.9,0.5,3.2,0,0,354,9.7,25.9,1014,0
2021-01-07,0.7,0.1,1.8,3.1,0,224,13,28.8,1013.3,0
2021-01-08,0.6,-0.3,1.8,0,10,237,10.4,26.6,1014.8,26
2021-01-09,0.3,-0.7,1.7,0,0,325,5.4,16.6,1023.1,6
2021-01-10,-0.7,-3.5,1.6,0,0,215,5.8,14,1025.3,0
2021-01-11,-1.5,-5.5,2.1,1.1,0,190,12.2,37.1,1021.6,75
2021-01-12,1.9,-0.8,4,1,0,222,19.8,47.5,1010.4,0
2021-01-13,1.2,-0.5,3.6,0.6,0,235,18.7,47.2,1015.5,76
2021-01-14,0.5,-1.2,2.9,0,0,357,9.4,38.2,1019,19
2021-01-15,-0.2,-2.4,0.9,0,0,358,10.4,28.4,1025.7,0
2021-01-16,-1.2,-2.4,-0.1,1.4,0,236,10.1,20.9,1025.8,0
2021-01-17,-1.3,-2.8,1.5,0.2,20,174,6.8,17.3,1019.8,0
2021-01-18,2.3,0.7,3.8,0.3,0,227,18,35.6,1023.1,0
2021-01-19,3.3,0.9,5.1,3,0,203,22.3,45,1013.5,0
2021-01-20,4.5,0.1,8.1,0,0,167,11.5,34.6,1005,56
2021-01-21,7.6,5.8,10.5,3.8,0,176,24.1,63.7,995.9,8
2021-01-22,4.9,1.2,10.1,0.9,0,202,14.8,68.8,994.1,0
2021-01-23,2.2,0.3,4.2,3,0,143,7.9,26.3,997.1,2
2021-01-24,0.5,-1.5,2.2,4.5,0,245,12.2,42.1,997.3,44
2021-01-25,-0.6,-2.4,1.5,1.1,10,33,5.4,21.6,1005.3,5
2021-01-26,1.1,-0.7,3.1,0.1,10,234,16.9,38.5,1016,14
2021-01-27,0.7,-1.3,2.3,0.7,0,186,11.2,31,1015,0
2021-01-28,3,1.6,4.8,25.2,0,111,6.8,23,1005,0
2021-01-29,5.9,2.5,9.6,11.2,0,259,16.6,58,997.3,33
2021-01-30,2.1,-0.8,7.6,0.6,0,25,20.2,47.2,1001.5,0
2021-01-31,-0.9,-3.6,1,3.1,0,53,12.6,28.8,1002.9,81
2021-02-01,1.4,-0.3,3.3,2.6,0,31,7.6,19.1,996.3,0
2021-02-02,5.2,3.2,8.4,7,0,195,8.6,24.5,1002.4,0
2021-02-03,8.3,6.1,10.8,8.6,0,183,12.6,47.2,999.7,13
2021-02-04,6,1.5,10,0,0,232,13.3,39.6,1013.5,226
2021-02-05,3.8,1.2,5.7,12.3,0,40,6.5,15.5,1013.8,0
2021-02-06,2.5,-0.3,4.7,11.2,0,35,19.1,41.8,1009.3,0
2021-02-07,-3.1,-6.4,-0.2,0.8,0,30,19.8,33.8,1000.6,0
2021-02-08,-7.3,-9,-6.4,0.3,20,26,17.6,29.5,1001.1,0
2021-02-09,-10.1,-13.8,-7.6,0,30,24,8.6,20.2,1007.3,260
2021-02-10,-9.6,-14.7,-4.5,0,30,21,13.3,38.2,1013,384
2021-02-11,-5.2,-9.7,-1.6,0,30,24,8.3,26.3,1028.8,299
2021-02-12,-7.2,-9.9,-3.3,0,30,33,18.4,39.2,1034.4,489
2021-02-13,-7.2,-11.4,-2.3,0,10,29,14,27.7,1040.8,541
2021-02-14,-6.9,-13.7,1.2,0,10,42,7.9,16.2,1041.2,530
2021-02-15,-2.4,-7.6,0,1.9,10,112,10.1,32.8,1030.9,0
2021-02-16,2.8,-0.2,7.3,3,10,156,5.4,24.1,1019.7,147
2021-02-17,5.2,1,9.3,0,10,215,11.5,38.2,1018.7,53
2021-02-18,4.7,-1.5,9.1,1.1,0,82,8.3,50.8,1015.3,99
2021-02-19,4.7,0.4,9.7,0,0,204,8.6,25.9,1018.8,211
2021-02-20,6.3,-1.1,14.5,0,0,89,6.5,27,1017.9,453
2021-02-21,7.6,0,16.2,0,0,54,7.2,27.4,1017.8,571
2021-02-22,4.4,-1.4,9.8,0,0,74,7.2,19.8,1023.8,361
2021-02-23,8.7,2.9,16.4,0,0,91,6.1,19.8,1032.7,426
2021-02-24,9.8,2.8,16.4,0,0,72,5.4,19.1,1032.3,465
2021-02-25,8.9,1.7,16.6,0,0,76,5,17.6,1028.5,535
2021-02-26,4.6,1.5,7.5,5.5,0,345,7.2,34.9,1032.5,56
2021-02-27,2.8,-3.4,7.8,0,0,39,9,36.7,1039.3,505
2021-02-28,5.1,-0.2,10.1,0,0,29,13,26.3,1036.9,598
2021-03-01,4.2,-0.1,9.2,0,0,29,15.1,33.1,1034.2,384
2021-03-02,4.7,-1.2,13.7,0,0,48,9,22.3,1032.9,466
2021-03-03,4.8,-1.9,12.4,0,0,58,4.3,13.7,1029,313
2021-03-04,5.7,1.6,10.8,4.8,0,277,7.9,33.8,1019.9,33
2021-03-05,2.2,-3.4,5.2,0,0,359,13,41.4,1026.8,238
2021-03-06,0.1,-5.4,6.3,0,0,33,6.1,20.9,1033.1,619
2021-03-07,0.5,-6.1,8,0,0,34,6.8,33.5,1025,624
2021-03-08,0.8,-4.4,5.9,0,0,246,5.8,15.1,1022.8,27
2021-03-09,2.2,-1.2,4.9,0.1,0,250,9,29.2,1019.2,0
2021-03-10,5.7,2.3,8.4,0.4,0,216,12.6,50.8,1017.6,4
2021-03-11,8.1,5.6,12.9,7.9,0,206,28.4,70.2,1003.1,150
2021-03-12,6.6,3.9,10,1.6,0,228,31.7,71.6,1007.7,228
2021-03-13,5.9,2.7,8.8,5.6,0,215,29.9,86,1000.4,90
2021-03-14,3.8,1.2,7.1,3.1,0,240,17.3,42.1,1009.7,103
2021-03-15,4.5,1.6,9.3,0.6,0,252,15.5,51.1,1012.5,212
2021-03-16,4.5,1.3,9,0,0,260,13,34.6,1021.6,135
2021-03-17,2.3,-2.7,5,0.1,0,353,8.6,31.7,1024.3,13
2021-03-18,1.6,-3.5,7.6,4,0,300,7.2,40,1023,322
2021-03-19,1.8,-0.1,5.8,0,0,11,15.5,52.6,1022.6,239
2021-03-20,2.3,-1.9,6.4,0,0,45,9,25.6,1027.7,428
2021-03-21,5.2,3.1,8.4,0,0,281,16.9,46.1,1020.9,150
2021-03-22,5.1,2.9,8.2,0,0,314,10.8,29.9,1023.4,5
2021-03-23,5.7,-0.2,10.2,0,0,229,8.3,24.5,1026.2,54
2021-03-24,6,-3.2,14.2,0,0,120,5.8,24.1,1024.2,666
2021-03-25,7.8,0.1,15.4,0,0,35,7.2,32.4,1020.6,409
2021-03-26,10.2,5.6,15.8,0.8,0,184,11.5,37.8,1018.4,353
2021-03-27,5.8,1.4,11.4,3.2,0,230,23.4,88.6,1021.9,290
2021-03-28,7.6,0.7,14,0,0,,12.2,48.2,1029.1,204
2021-03-29,12.3,4.1,19.9,0,0,210,11.2,33.5,1030.6,699
2021-03-30,12.2,1.5,23.4,0,0,47,4.3,16.2,1030.9,712
2021-03-31,13.4,2.2,23.6,0,0,90,5.4,18.4,1023.1,711
2021-04-01,13,4.9,22.8,0,0,20,11.5,41.4,1019.2,477
2021-04-02,7.4,4.9,12.6,0,0,6,15.1,44.6,1022.6,369
2021-04-03,6,1,11.2,0,0,348,11.9,37.1,1025.2,598
2021-04-04,4,-1.9,10.1,0,0,251,10.1,31,1022.7,359
2021-04-05,2,-0.8,5.2,3.6,0,250,19.8,59,1010.1,163
2021-04-06,0.5,-2.7,5.9,3.4,0,255,21.2,60.5,1011.7,253
2021-04-07,0.9,-2.1,4.1,2.3,0,244,22,52.6,1016.8,7
2021-04-08,2.9,-1.3,8.4,0,0,229,13.3,36,1023.8,226
2021-04-09,6.9,-2.5,15,7.8,0,211,8.6,45,1015.7,552
2021-04-10,7.6,5.7,9.2,4.7,0,89,6.5,21.6,1012.8,0
2021-04-11,6.8,2.6,12.6,12,0,275,7.9,30.6,1011.9,1
2021-04-12,3.1,-2.3,7.7,0.4,0,279,11.2,48.2,1026.4,410
2021-04-13,2.3,-3.8,8.9,0,0,290,7.6,40.3,1031.6,360
2021-04-14,2.4,-3.3,8,0,0,15,9.4,38.5,1030.2,378
2021-04-15,3.3,-2.9,9.2,0,0,19,10.4,36.4,1029.1,452
2021-04-16,5.1,1.2,8.6,0,0,355,8.6,33.8,1026.4,7
2021-04-17,6.4,3.2,9.5,0,0,4,10.4,38.5,1023.6,113
2021-04-18,7.9,5.1,12.2,11.8,0,355,5.4,28.4,1020.9,56
2021-04-19,8.3,3.6,13.5,0,0,16,10.4,28.8,1019.6,245
2021-04-20,9.8,0.6,17.4,0,0,122,6.1,31.3,1017.1,738
2021-04-21,9.4,3,16.7,1.3,0,302,8.6,36.4,1016.6,142
2021-04-22,7.4,1.7,13.3,0,0,358,11.9,32.8,1023.8,719
2021-04-23,7.3,-0.3,15.3,0,0,40,8.3,27,1027.5,793
2021-04-24,7.9,1.2,14,0,0,32,12.6,32.8,1025.4,679
2021-04-25,6.5,1.2,11.6,0,0,25,16.2,37.4,1024.7,800
2021-04-26,6.6,-1.7,13,0,0,36,12.6,40,1019,805
2021-04-27,8.5,0.3,15.1,0,0,31,13,28.1,1010.3,808
2021-04-28,11.3,1.3,19.9,12.5,0,64,11.2,54.7,1004.3,669
2021-04-29,9.7,3.5,15.8,1,0,229,19.1,67.3,1005.5,403
2021-04-30,7.6,1.7,12.7,0,0,203,6.8,20.2,1012.8,73
2021-05-01,9.5,3.1,13.6,0,0,309,7.6,27,1012.6,272
2021-05-02,6.8,0.2,10.7,0,0,291,12.6,37.1,1017.2,97
2021-05-03,7.5,-1.5,14,0.1,0,226,13.7,43.6,1019.2,541
2021-05-04,9.4,2.3,14.4,1,0,200,29.5,81,1003.6,49
2021-05-05,5.2,0.9,11,5.2,0,239,19.1,74.2,1006.8,345
2021-05-06,6.4,1.8,12.3,8,0,214,13,36,1007.6,186
2021-05-07,6,-0.3,11,0.6,0,254,14,40.3,1014.4,345
2021-05-08,9.3,-1.6,15.3,0,0,140,9.7,36.7,1016.3,486
2021-05-09,18.4,7.2,27,0.4,0,126,13.7,56.5,1006.8,744
2021-05-10,15.7,12,20.1,7.6,0,159,9,39.6,1007.5,33
2021-05-11,13.3,10.9,16.8,1.3,,264,8.6,28.1,1008.4,11
2021-05-12,12.7,9.4,16.2,0.1,0,250,9.7,26.6,1010.8,59
2021-05-13,12.6,6.8,18.8,0,0,240,7.9,31.7,1007.3,289
2021-05-14,12.4,7.6,17.8,0.3,0,224,12.2,43.9,1007.7,483
2021-05-15,10.5,6.5,15.3,0.7,0,198,12.6,41,1005.7,76
2021-05-16,10.4,6.7,16.5,11.9,0,208,13.7,53.6,1003.1,180
2021-05-17,9.9,5.9,15.8,12.3,0,213,12.6,48.6,1005.6,171
2021-05-18,9.3,4.7,13.3,9.2,0,242,12.6,46.4,1013.4,278
2021-05-19,9.6,2.4,17.1,0,0,235,10.1,37.1,1017.1,366
2021-05-20,12.4,7.3,17.6,0,0,230,12.2,37.1,1018.8,317
2021-05-21,13.3,8.2,17.4,2.7,0,197,23.8,73.8,1007.1,265
2021-05-22,10.3,4.9,15.5,9.1,0,204,23,71.6,1007.3,226
2021-05-23,10.2,3.5,16.1,0,0,233,16.6,54,1014.6,341
2021-05-24,11.8,5,19.4,0.4,0,167,14.8,50.4,1012,493
2021-05-25,8.8,7,12.6,16.3,0,214,20.9,76,1014.7,124
2021-05-26,9,5.4,13.2,6.6,0,219,12.2,40,1013.4,122
2021-05-27,10,7.3,13.4,2.8,0,241,18,39.2,1017.7,32
2021-05-28,12.8,8.1,17.9,0,0,355,9,28.4,1022.9,445
2021-05-29,12.8,5.7,19,0,0,33,10.4,31.3,1024.8,738
2021-05-30,13.5,5.3,20.2,0,0,36,11.5,35.3,1026.1,731
2021-05-31,15,7.2,21.9,0,0,47,9,28.1,1021.7,813
2021-06-01,16.3,6.5,23.4,0,,43,8.6,27.7,1017.6,887
2021-06-02,17.8,8.8,25.7,0,,89,7.2,40.3,1016.2,831
2021-06-03,18.4,9.6,26.5,1.7,,64,7.2,37.4,1020,393
2021-06-04,19,14.4,26.7,3.4,,288,6.8,31.3,1020.2,351
2021-06-05,18.9,15.5,23.3,0,,255,10.8,32,1019.3,352
2021-06-06,16.8,14.8,19,0,,300,10.1,22.7,1021.4,0
2021-06-07,16.7,14.9,20.1,0.8,,5,10.4,25.6,1021.9,0
2021-06-08,18.7,15,22.8,0,,9,8.6,20.5,1021.6,259
2021-06-09,20,14.2,26.4,0.4,,338,6.5,33.1,1020.4,495
2021-06-10,20.1,12.9,26.4,0,,345,5.8,25.9,1019.8,707
2021-06-11,20.6,12.1,27.4,0,,267,8.3,28.8,1018.4,831
2021-06-12,18.2,9.8,23.6,0,,266,14,47.2,1019.5,547
2021-06-13,15.8,7.3,22.9,0,,35,7.9,22.3,1026,893
2021-06-14,18.4,8.5,27.2,0,,108,6.8,21.6,1021.4,915
2021-06-15,19.9,10.8,27.8,0,,30,7.9,27.7,1018.3,620
2021-06-16,22.2,14.6,29.8,0,,66,9,28.4,1014.5,758
2021-06-17,24.7,15,32.2,0,,85,10.1,32,1012.1,904
2021-06-18,25.4,16.9,32.9,0.3,,43,7.2,28.4,1012.2,786
2021-06-19,25.2,18.7,31.3,4.5,,204,8.3,25.9,1012.4,843
2021-06-20,23.2,18.8,28,5.1,,187,11.9,60.1,1007.9,567
2021-06-21,19.5,14.5,25.5,0,,202,16.6,43.9,1007.7,483
2021-06-22,14.7,12.5,19.6,5.5,,15,15.1,38.2,1014.7,24
2021-06-23,17.4,12.3,23.7,0,,26,11.2,32,1018.3,180
2021-06-24,16.4,13.5,19.1,8.5,,23,9,27,1018.2,11
2021-06-25,17.5,11.6,22.4,0,,271,8.3,27.7,1018,355
2021-06-26,18.3,9.9,25.3,0,,54,5.4,22,1018.4,637
2021-06-27,21.1,13.2,28.4,0,,52,8.6,30.6,1015.4,463
2021-06-28,22.1,14.8,28.9,1.6,,48,7.9,41.4,1013.6,442
2021-06-29,18.8,14,25.5,10,,155,9.4,64.4,1011.3,129
2021-06-30,16.3,13.7,20.8,1.6,,229,13.3,34.6,1011.5,74
2021-07-01,13.7,12.3,15.6,6,,237,15.1,35.3,1015.3,0
2021-07-02,16.3,11.4,22.7,0,,250,9.7,31,1017.4,387
2021-07-03,18.9,9.1,26.2,0.1,,193,6.1,21.6,1015.1,761
2021-07-04,17.8,13.3,25.5,9.5,,42,6.8,53.6,1010.6,129
2021-07-05,17.1,11.8,21.1,5.7,,176,9.4,33.8,1010,23
2021-07-06,17.4,14.4,20.1,5.8,,164,10.8,41.8,1009.8,88
2021-07-07,18.6,12.8,25,0,,113,7.6,32.8,1016.5,498
2021-07-08,17,12.5,25.1,7.4,,357,6.8,38.2,1019.8,64
2021-07-09,16.8,13.2,20.2,2.2,,291,7.6,30.6,1020.1,48
2021-07-10,18,12.5,24.9,8.5,,92,5.4,36.4,1016.9,113
2021-07-11,17.1,13.2,21.1,3.5,,262,8.6,29.5,1016,167
2021-07-12,19,12.1,25.2,6,,49,8.6,25.6,1011.5,283
2021-07-13,18.7,16.8,23.2,0.6,,33,8.6,27,1008.6,39
2021-07-14,16.4,15.3,17.1,6.1,,172,10.8,29.5,1009.8,0
2021-07-15,18.1,14.6,24.2,4.6,,95,5.8,31.3,1013,214
2021-07-16,18.4,14.2,23.2,0,,334,8.6,28.1,1019.7,60
2021-07-17,21.5,14.7,28.8,0,,334,11.2,37.1,1021.7,699
2021-07-18,21.1,12,28.2,0,,329,11.2,31,1020.9,879
2021-07-19,18.2,12.4,24,0,,7,12.2,39.6,1020.1,390
2021-07-20,17,10.7,23.4,0,,13,8.6,24.8,1020.4,626
2021-07-21,17.6,8.9,24.5,0,,25,7.9,27.4,1022.7,820
2021-07-22,18.4,12.2,23.9,0,,14,4.7,20.9,1020.9,226
2021-07-23,19.6,10.5,27,0,,38,6.1,21.2,1015.8,645
2021-07-24,19.1,15.1,25.4,1.2,,23,10.4,31.7,1009.9,300
2021-07-25,18.9,13.1,26.5,0.1,,309,5.8,31.3,1009.5,320
2021-07-26,19.2,13.1,26.4,0,,313,7.6,41.4,1011.3,430
2021-07-27,17.9,13.4,24.1,24.5,,226,7.2,49.3,1013.1,270
2021-07-28,18.1,12.2,23.1,0.5,,194,15.5,50.4,1012.2,408
2021-07-29,17.6,11.7,22.7,0,,225,16.9,50.8,1012.7,377
2021-07-30,18.7,10.2,26.3,0,,214,11.2,39.6,1009.5,664
2021-07-31,17.6,11.8,22.9,0,,223,19.1,51.1,1009.5,515
2021-08-01,17.1,12.1,23.7,0.1,,246,13,40.7,1009.7,425
2021-08-02,15.6,12.7,20.6,5.6,,225,11.2,29.2,1013.8,164
2021-08-03,14.7,11.2,19.6,11.8,,181,5.8,31.3,1013.6,91
2021-08-04,16.6,13.3,22.1,0,,194,6.5,28.4,1012.8,306
2021-08-05,17.4,12.2,23.8,8.1,,110,6.1,33.5,1009.1,352
2021-08-06,17.8,13.9,22.7,1.3,,177,15.8,51.8,1005.6,161
2021-08-07,17.1,12.9,22.7,8,,158,11.5,39.6,1005.2,115
2021-08-08,15.2,10.6,20.6,3.9,,203,15.8,59.8,1011.8,337
2021-08-09,15.5,9.1,22.1,0,,181,9.7,43.6,1017.7,260
2021-08-10,16,10,22.6,5.9,,283,6.8,34.9,1017.7,278
2021-08-11,17.9,12.9,25.4,0,,357,5,24.5,1019.6,463
2021-08-12,19.9,12.8,27.2,0,,67,4.7,16.2,1019.8,557
2021-08-13,20.7,13.8,29.5,0,,245,7.6,31,1020.7,560
2021-08-14,20.4,12.1,28.7,0,,268,8.3,35.6,1019.9,759
2021-08-15,19.5,11.5,27.1,0,,254,6.5,31,1014.3,606
2021-08-16,15.7,10.4,20.3,3.2,,234,20.2,56.2,1012.5,198
2021-08-17,13.3,10.6,16.6,3,,225,17.6,43.9,1018.1,72
2021-08-18,15.6,13.1,19.1,0.7,,218,14.8,43.2,1016,18
2021-08-19,17.3,14,20.7,0,,230,13.7,38.2,1014.8,4
2021-08-20,16.6,11.8,22.3,0,,246,6.8,33.5,1017.4,158
2021-08-21,18.8,11.4,25.6,3,,55,5.4,23.4,1017.7,487
2021-08-22,17,13.1,20.4,10.3,,200,9,55.1,1016.3,164
2021-08-23,16.1,11.8,20.5,0,,303,10.1,40,1021.5,195
2021-08-24,14.6,9,20.7,0,,29,13,32.4,1025.9,550
2021-08-25,15.7,8.7,23,0,,12,8.3,23,1020.8,683
2021-08-26,15.7,11,21.1,0.2,,275,13.3,35.3,1013.2,243
2021-08-27,14,10.2,18.5,0.6,,264,13.3,37.8,1015.4,68
2021-08-28,14,9.5,18,7.7,,295,6.1,22,1017.5,33
2021-08-29,14.9,13.4,17.1,1.8,,274,8.3,23.4,1016.4,1
2021-08-30,16.8,14.6,18.7,0,,343,14.4,41,1017.3,6
2021-08-31,16.2,10.7,21.3,0,,326,10.4,31,1022.9,368
2021-09-01,14.1,8.1,19.9,0,,27,6.5,21.6,1027.2,275
2021-09-02,15.5,8.4,23.2,0,,35,7.9,27,1025.9,662
2021-09-03,17.1,10.3,25,0,,37,5.4,17.3,1020.5,745
2021-09-04,17.6,10.2,24.7,0,,27,9,26.3,1017.7,737
2021-09-05,17.4,10.5,25.4,0,,27,7.9,24.1,1020.6,736
2021-09-06,18.3,9.9,26.8,0,,26,5.4,22.7,1023.2,643
2021-09-07,17.7,11.7,24.1,0,,27,6.5,20.2,1023.1,299
2021-09-08,18.2,11.2,26.1,0,,48,8.3,27.4,1017.3,724
2021-09-09,19.3,11.4,27.9,0,,102,9.4,35.6,1012.2,444
2021-09-10,18.7,15.5,22.4,9.6,,103,5.8,25.9,1014.3,26
2021-09-11,18,12.3,22.9,0.7,,222,7.6,25.6,1017.1,176
2021-09-12,16.5,10.9,22.2,0,,226,8.6,29.5,1018.1,526
2021-09-13,15.2,8.7,21.9,0,,20,5.4,19.1,1018.3,648
2021-09-14,17.9,11.2,24.8,0,,50,5.4,17.6,1015,505
2021-09-15,18.3,15.5,21.6,3.9,,196,7.9,26.6,1011.9,0
2021-09-16,15.3,10.5,18.2,0,,261,10.1,28.1,1016.2,43
2021-09-17,13.7,8.8,19.6,0,,234,7.2,19.4,1016.6,23
2021-09-18,13.9,9.2,20.8,0,,35,6.5,22.7,1016.6,276
2021-09-19,12.9,10.3,15.8,0,,26,13,31,1016.3,0
2021-09-20,11.6,9.5,14.2,0,,24,10.8,24.1,1021.2,0
2021-09-21,10.1,4,16.4,0,,17,6.1,22.7,1029.3,176
2021-09-22,11.5,4.6,20,0,,212,4.7,20.5,1028.5,586
2021-09-23,13.4,5,22,0.1,,220,12.6,44.3,1019.6,432
2021-09-24,16.2,10.5,21.1,0,,226,13.7,37.8,1017,151
2021-09-25,14.8,8.4,22.5,0.7,,142,5,22.3,1017.1,528
2021-09-26,16.6,11.2,22.1,0.2,,131,6.5,23.4,1016.6,296
2021-09-27,16.1,11.9,21.2,1.9,,165,10.1,42.5,1017.5,60
2021-09-28,12.3,8.5,17.8,0,,212,6.1,17.6,1022.9,426
2021-09-29,10.7,6,18,2.7,,179,12.6,62.3,1019.6,280
2021-09-30,9.6,4,15.6,0,,206,9.4,34.6,1026.7,444
2021-10-01,10.9,3.5,17.8,0.3,,163,7.6,33.5,1019.5,567
2021-10-02,14.5,8.5,19.3,0.3,,172,11.2,38.2,1011.1,78
2021-10-03,17.4,11.4,21.3,0.6,,164,18.7,64.4,1005.5,0
2021-10-04,12.2,8.8,15.9,1.7,,162,7.6,26.6,1017.7,50
2021-10-05,11.7,9.1,15.9,2.7,,111,11.9,35.3,1010.7,82
2021-10-06,10.9,9.1,13.3,1,0,195,15.1,45.4,1017.4,34
2021-10-07,10.5,7.1,15.5,0,0,134,5.4,18.4,1027.7,188
2021-10-08,10,4.8,15.7,0,0,37,10.8,38.2,1030.4,424
2021-10-09,9.8,3.9,15.9,0,0,38,10.2,,1029.3,613
2021-10-10,6.5,0.6,15.3,0,0,56,5.1,,1027.9,539
2021-10-11,7,1,14.1,0.9,0,252,8.5,26.3,1025.9,84
2021-10-12,8.6,2.9,12.4,0.6,0,245,12.6,32.4,1020.2,4
2021-10-13,7.2,2,10.9,0.5,0,238,11.2,28.1,1025.1,121
2021-10-14,10.3,7.9,13.1,0,0,220,12.6,25.6,1024.6,0
2021-10-15,8.4,2.9,12.6,0.1,0,220,8.3,32.4,1019.1,1
2021-10-16,5.6,1.4,13.3,0,0,299,3.6,15.1,1022.7,310
2021-10-17,7.2,2,13.4,0,0,104,5,17.6,1022.1,282
2021-10-18,5.8,0.7,9.9,1.2,0,99,5.4,25.9,1025.5,0
2021-10-19,9.1,5.3,12.3,1.1,0,123,4.7,16.6,1021.4,0
2021-10-20,13,6.5,16.8,2,0,174,9.7,34.2,1009.5,17
2021-10-21,10.4,2.9,15.5,5.8,0,212,33.8,90.7,1003.9,172
2021-10-22,6.5,2.3,10.8,1.3,0,229,19.8,54.4,1018.4,288
2021-10-23,5.8,-0.1,11,0,0,266,6.1,16.2,1028.5,151
2021-10-24,4.6,-0.7,12.7,0,0,59,7.9,26.6,1026.7,474
2021-10-25,4.3,-1.9,11.6,0.5,0,188,3.6,15.8,1021.6,179
2021-10-26,9.6,6.3,15.7,0,0,197,11.2,37.1,1022.6,305
2021-10-27,9.9,5.9,15.2,0.1,0,155,5.4,15.5,1025.2,66
2021-10-28,6.5,4.2,8,0,0,85,8.3,25.9,1020.7,0
2021-10-29,8.2,4.7,12.4,0,0,122,9,29.9,1013.6,193
2021-10-30,6.1,2.2,8.9,2,0,80,7.6,25.6,1008.7,0
2021-10-31,12.7,7.3,16.3,0.8,0,110,11.2,51.5,1005.6,86
2021-11-01,9.8,4.9,13,0.5,0,170,13,35.3,1002.6,73
2021-11-02,7.4,5,10.6,2.9,0,177,6.1,30.2,1002,65
2021-11-03,6.8,4.9,7.8,6.2,0,82,6.5,19.4,1001.4,0
2021-11-04,6.9,5.6,8,0.1,0,242,10.4,32,1006,0
2021-11-05,7,4.3,9.8,0.2,0,232,10.8,25.2,1022.5,33
2021-11-06,6.5,4,10.2,0,0,199,12.2,35.3,1028.3,196
2021-11-07,7.5,5.3,9.2,0.3,0,214,20.2,40,1018.4,6
2021-11-08,7.1,4.1,9.3,0.3,0,217,8.6,22.3,1023.5,34
2021-11-09,6.2,0.1,10.6,0,0,77,5,21.6,1028,410
2021-11-10,1.5,-2.8,7,0,0,19,4,10.1,1026.3,249
2021-11-11,-0.3,-2.4,2.5,0,0,244,3.6,10.1,1025.9,0
2021-11-12,1.2,0.4,1.9,0,0,150,6.8,25.2,1020.9,0
2021-11-13,3.2,1.2,5.3,2.1,0,111,8.3,22.3,1015.9,0
2021-11-14,7.2,5.1,8.7,0,0,21,15.1,33.5,1022.1,5
2021-11-15,5.9,5,7.1,0,0,33,14.8,29.2,1025.3,0
2021-11-16,4.8,4.3,5.5,0.1,0,354,6.8,21.6,1022.9,0
2021-11-17,5.2,3.8,6.5,0.5,0,215,10.4,25.6,1023.3,1
2021-11-18,5.6,3,8.3,0,0,212,12.6,28.8,1029.9,62
2021-11-19,8.1,6.3,9.2,0,0,217,13.7,30.2,1030.4,0
2021-11-20,8.1,4.3,10,0,0,191,7.2,20.5,1024.7,0
2021-11-21,5.8,3.6,6.6,0.3,0,233,7.9,24.5,1013.6,1
2021-11-22,3.7,-2.7,7.2,0,0,12,11.2,36,1024.2,160
2021-11-23,0.6,-4.5,4.7,0,0,230,5.8,19.8,1030.6,213
2021-11-24,2.9,-1.4,7.2,0,0,73,5,19.4,1022.7,129
2021-11-25,2.2,-0.1,4.1,0,0,243,6.5,17.3,1011.9,2
2021-11-26,2.5,1.4,3.9,2.9,0,175,12.6,38.5,998.9,0
2021-11-27,1.6,-1.9,4,1.6,0,182,9.7,29.5,991.3,23
2021-11-28,1.1,-0.4,2.8,0,0,16,4,13.7,997.8,0
2021-11-29,0.9,-0.9,2.2,0.3,0,233,11.5,29.5,1007.7,34
2021-11-30,4.1,1.6,6.7,5.5,0,218,27.7,47.2,1008.5,0
2021-12-01,6.4,3.1,8.9,6.7,0,209,27,57.6,997.9,4
