date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01,0.8,-2.6,4.9,0,0,104,6.8,22.7,1034.4,457
2020-01-02,-1.5,-4.6,4.1,0,0,319,4.7,14.8,1031.4,466
2020-01-03,3.5,-4.2,8.4,1.9,0,236,10.4,41,1027,251
2020-01-04,4.3,2.8,7,0.8,0,272,18,46.1,1029.9,0
2020-01-05,2.5,-1.3,4.7,0,0,273,10.1,43.2,1036,24
2020-01-06,0.8,-2.5,6,0,0,154,5.8,20.5,1030.5,491
2020-01-07,2.4,-2.1,4.6,1.6,0,252,8.3,39.2,1030.2,3
2020-01-08,3.6,-1.3,7.2,0,0,199,6.1,18,1030.5,9
2020-01-09,7.7,3.6,14.5,0,0,212,6.8,21.2,1022.3,454
2020-01-10,7.4,2.3,11.2,0.9,0,246,13.7,41.8,1022.3,334
2020-01-11,4,0,5.4,0,0,300,8.3,29.2,1033,16
2020-01-12,0.5,-3.2,5.1,0,0,249,5.4,22.3,1029.5,452
2020-01-13,3.1,-0.6,7.2,0,0,164,5.8,16.6,1024.1,176
2020-01-14,4.9,-1.1,12.8,0,0,211,5.8,23.4,1019.3,452
2020-01-15,5.6,-0.7,12.8,0,0,231,6.5,20.9,1022.1,502
2020-01-16,7.3,0.2,12.4,0,0,128,7.9,25.9,1028.2,391
2020-01-17,5.6,-1.2,12.2,4.9,0,240,9.4,38.2,1022,393
2020-01-18,3.2,0.5,6.2,2.9,0,257,8.6,33.5,1027.4,0
2020-01-19,0.3,-0.8,1.6,1.9,0,284,6.8,26.6,1035.8,15
2020-01-20,0.4,-1.4,1.6,0,0,86,8.3,28.8,1045,2
2020-01-21,-1.2,-2.9,1.4,0,0,86,7.6,18.4,1041.8,458
2020-01-22,-2.4,-4,0.6,0,0,351,5.8,19.1,1036.6,163
2020-01-23,-1.9,-3.9,0,0,0,80,8.3,23,1032.3,1
2020-01-24,1,-3.2,8.7,0,0,232,5.4,16.9,1025.7,472
2020-01-25,2.9,-1.5,7.5,0,0,244,4.7,13.3,1022.7,159
2020-01-26,4,0.6,8.3,1.4,0,247,4,11.5,1020.1,127
2020-01-27,6.6,2.6,10.8,0.2,0,212,8.3,28.1,1014.7,325
2020-01-28,4.8,1.6,6.8,2.2,0,237,19.1,74.9,1004.8,99
2020-01-29,2.6,1.1,4.7,2.2,0,262,19.8,58.3,1012,106
2020-01-30,6.2,2.2,10.5,2.2,0,238,11.5,45,1015.9,432
2020-01-31,11.4,8.7,14.2,0,0,255,23.8,65.9,1013.6,127
2020-02-01,10.5,5.7,16.4,10,0,237,16.2,70.2,1011.9,368
2020-02-02,10.6,7.3,13.2,31.1,0,259,22.3,64.1,1014,8
2020-02-03,6.7,5.9,11.1,34.8,0,272,12.6,51.8,1016.7,0
2020-02-04,5,0.9,14,2,0,281,25.2,98.6,1012.3,70
2020-02-05,1.4,-1,2.6,0,0,302,16.2,58.7,1030.9,36
2020-02-06,0.9,-2.5,6.7,0,0,229,7.2,18.7,1033.1,561
2020-02-07,0.1,-3.6,4.7,0,0,81,7.6,25.9,1029.4,563
2020-02-08,2.2,-3.6,10.1,0,0,148,5.4,20.2,1026.1,468
2020-02-09,7,-0.6,14.2,0,0,204,10.4,29.9,1019.9,522
2020-02-10,10.4,6.4,15.9,10.3,0,256,32,118.8,1005,116
2020-02-11,3.9,1.6,9.6,2,0,265,27.7,89.6,1010.9,81
2020-02-12,3.3,1.8,4.9,0.8,0,260,21.2,54.7,1019.6,33
2020-02-13,5.2,1.1,9.8,4.5,0,177,12.6,81.4,1013.8,217
2020-02-14,5.9,4.7,8,0,0,261,19.4,68,1020.9,25
2020-02-15,6.1,0.6,12.1,0,0,179,6.8,23.8,1025.1,445
2020-02-16,11.2,6.1,17.2,0,0,180,10.1,29.9,1018.3,117
2020-02-17,11.6,7.2,14.9,0.7,0,266,14.4,51.8,1018.4,211
2020-02-18,6.3,4.7,9.1,0,0,262,19.4,54.4,1027,216
2020-02-19,4.4,2.4,6.8,0.4,0,254,18.7,70.2,1023.2,73
2020-02-20,5.6,1.6,11,0.6,0,244,9.4,42.1,1022.4,234
2020-02-21,5.8,2.8,8.9,0,0,268,18.7,91.1,1027.8,556
2020-02-22,9.8,2.6,16.9,0.6,0,243,14.8,46.4,1027.2,522
2020-02-23,11.9,6.7,16,10.5,0,265,29.2,92.9,1021.2,7
2020-02-24,7.3,2.4,11.6,1.5,0,230,11.9,52.6,1019.9,155
2020-02-25,9.8,6.1,11.6,0.2,0,256,21.6,65.2,1004.8,12
2020-02-26,2.9,-0.8,6.1,2.3,0,261,24.8,74.5,1003.1,270
2020-02-27,2.4,0.5,6.3,6.7,10,225,19.8,97.2,1004.2,82
2020-02-28,2.4,-0.4,5.6,0,0,264,19.4,59.4,1017.7,315
2020-02-29,8.9,3.4,16.2,2.5,0,175,11.9,50.4,1004.3,128
2020-03-01,8,2.8,13.4,3.5,0,220,14.4,85.3,1001.9,328
2020-03-02,6.7,2.8,9.4,2.1,0,161,14.8,47.5,994.3,298
2020-03-03,4.1,1.7,6,1.3,0,264,16.9,54.4,1003.8,4
2020-03-04,3.7,0.6,7,0,0,243,10.1,32.4,1013.8,136
2020-03-05,5.2,0.6,9.4,5.5,0,157,10.1,24.8,1001.5,13
2020-03-06,6.4,3.5,8.2,0.2,0,249,25.6,73.1,998.8,160
2020-03-07,3.8,2.1,6.1,0.3,0,267,15.5,42.1,1018.1,37
2020-03-08,5.2,0.7,11,0.5,0,229,8.6,27,1020,587
2020-03-09,5.9,3.6,9.2,1.3,0,255,14,43.2,1015.8,87
2020-03-10,5.3,3,10.2,14.7,0,238,17.3,58.3,1016.8,8
2020-03-11,12.7,10.1,16.4,0,0,255,24.5,67,1016.8,252
2020-03-12,12.6,7.3,17.3,2.2,0,256,18,78.1,1014.5,254
2020-03-13,7.3,4,11.7,1.6,0,276,14.8,47.9,1019.9,352
2020-03-14,5.5,1,10.2,0,0,84,7.2,23.4,1022.2,341
2020-03-15,7.2,1,14.5,0,0,111,9.7,27.7,1019.8,689
2020-03-16,9.5,1.4,17.8,0,0,27,5,21.6,1021,692
2020-03-17,10.4,7.1,14.1,0,0,226,7.2,24.8,1029.2,59
2020-03-18,11.7,4.9,17.8,0,0,116,6.1,25.2,1027.8,683
2020-03-19,12.2,5,18.8,0,0,113,6.8,21.2,1023.5,686
2020-03-20,12.3,5.5,19.4,16.5,0,64,7.2,33.5,1019.1,585
2020-03-21,4.1,0.3,8.9,10.6,0,45,14.4,47.9,1021.2,0
2020-03-22,1.1,-2.3,5.5,0,10,80,19.4,48.6,1028.8,545
2020-03-23,-0.1,-4.3,4,0,0,87,16.9,47.5,1033.7,727
2020-03-24,0.3,-3.8,5.1,0,0,83,15.8,43.6,1031.2,715
2020-03-25,1,-2.9,5.9,0,0,83,20.5,60.5,1023.7,691
2020-03-26,2.4,-2.2,7.5,0,0,88,16.6,45.4,1017.5,217
2020-03-27,8.6,0.6,17.2,0,0,79,10.1,37.8,1013.8,685
2020-03-28,9.1,1.9,16,0,0,332,6.8,30.6,1015.7,704
2020-03-29,5.9,1.8,8.6,0.7,0,,10.1,38.2,1018.7,19
2020-03-30,1.2,-1.6,5.1,0,0,53,11.9,40.3,1025,168
2020-03-31,1.3,-3.4,6.9,0,0,337,7.6,31,1026.1,380
2020-04-01,3.1,-3.4,9.7,0,0,82,7.6,29.2,1020.3,747
2020-04-02,6.2,-1.5,13.7,0,0,238,6.5,28.4,1012.7,748
2020-04-03,7.8,2.5,13.3,0,0,290,10.4,35.6,1016.1,663
2020-04-04,9.5,3.2,15.2,0,0,39,7.9,29.5,1022.7,685
2020-04-05,10.4,3.2,17.2,0,0,86,12.2,33.8,1022.6,763
2020-04-06,12.8,3,21.4,0,0,320,7.6,27.7,1022.7,763
2020-04-07,14.1,5.9,21.5,0,0,104,9,33.5,1027.5,759
2020-04-08,14.3,5.6,22.3,0,0,30,6.8,29.2,1023.8,760
2020-04-09,14.7,8,21.5,0,0,295,7.6,31.3,1022.4,630
2020-04-10,14.5,6.3,22,0,0,315,6.5,25.2,1022.3,758
2020-04-11,14.3,7.9,21,0,0,352,6.5,25.6,1022.1,706
2020-04-12,16.1,8.2,22.9,0,0,256,7.6,41,1016.1,616
2020-04-13,14.2,4.4,21.8,0,0,293,14.4,54.4,1013.3,571
2020-04-14,4.5,1.8,8.8,0,0,2,9.7,32,1023.7,554
2020-04-15,9.5,1,17.8,0,0,97,8.6,21.6,1023.4,786
2020-04-16,13.5,3.5,22.3,0,0,272,7.9,31.7,1017.7,778
2020-04-17,17.3,9.2,24.5,0,0,253,7.6,24.1,1014.2,684
2020-04-18,16.8,10.5,25.2,2.4,0,279,8.3,47.5,1013.9,535
2020-04-19,15.6,10.2,21.2,0,0,325,13.7,46.1,1013.8,550
2020-04-20,12.3,7.8,18.4,0,0,83,21.6,51.8,1013.4,348
2020-04-21,12.9,7.7,19.4,0,0,81,21.6,56.5,1012.7,753
2020-04-22,13.6,6.1,21,0,0,79,16.2,43.2,1015.4,825
2020-04-23,13,5.6,21.2,0,0,66,9.4,29.5,1017.4,820
2020-04-24,15.6,6.9,21.9,0,0,254,12.6,53.6,1011.6,608
2020-04-25,15,9.7,20,0,0,302,12.2,34.6,1008.7,794
2020-04-26,13.1,4.7,20.5,0.3,0,45,7.9,24.1,1009.2,822
2020-04-27,15.3,10.2,20.2,0,0,221,7.9,25.9,1008.8,315
2020-04-28,14.6,9,21.5,18.2,0,237,9.7,34.9,1006,502
2020-04-29,10.8,8.8,13.7,5.7,0,237,12.6,37.8,1009.6,81
2020-04-30,11.7,8,17.7,5.7,0,226,12.2,39.6,1008.2,153
2020-05-01,10.7,8,15.9,8.3,,245,10.8,36,1006.7,175
2020-05-02,8.7,5.1,12.4,6.6,,249,13.7,45.7,1011.5,133
2020-05-03,10,5.1,15.4,0,,269,8.3,26.6,1018.5,460
2020-05-04,12.9,9.6,17.3,2.2,,258,8.3,32.4,1016.2,166
2020-05-05,9.7,6,13.1,0,,330,7.9,25.6,1017.3,93
2020-05-06,9.1,2.6,14.6,0,,30,8.6,26.3,1022.6,735
2020-05-07,12.6,4.1,20.4,0,,349,6.8,21.6,1022.8,856
2020-05-08,17.1,7.2,25,0,,264,7.6,27.4,1016.2,690
2020-05-09,19.2,12.1,26.4,0.6,,216,6.8,22.3,1010.2,539
2020-05-10,17,13.9,22.2,4.1,,149,7.9,32.4,1006,316
2020-05-11,11.8,1.6,19.8,15.3,,28,11.9,87.8,1001,63
2020-05-12,6.7,1.9,12.5,1,,35,9,27.4,1016.2,473
2020-05-13,7.4,5.9,9,5.5,,57,7.9,27,1010.7,3
2020-05-14,8.9,6.4,12.4,7.3,,37,10.4,31.7,1013.2,5
2020-05-15,8.1,4,10.6,0.8,,91,10.1,36.4,1016.8,15
2020-05-16,10.9,2.7,17.7,0,,91,7.6,26.3,1020.8,756
2020-05-17,13.8,5.7,21.2,0,,318,6.8,26.3,1020.8,859
2020-05-18,15.7,6.6,23.6,0,,346,6.1,21.6,1021.8,890
2020-05-19,17.9,9.2,24.4,0,,325,8.3,25.2,1018.5,771
2020-05-20,16.7,11.1,20.9,0,,17,8.3,22.7,1019.2,235
2020-05-21,16.9,10.9,23.1,0,,16,6.1,24.1,1020.6,632
2020-05-22,20.2,12.1,25.5,0,,250,9.4,35.6,1020.6,548
2020-05-23,15.1,8.3,23.2,9.8,,272,11.2,65.5,1023.2,86
2020-05-24,13,7.7,17.5,0.1,,268,15.1,46.8,1029.8,428
2020-05-25,13.5,9.8,17.7,3.3,,283,13.3,50,1030.3,256
2020-05-26,12.5,7,17.7,0,,8,7.6,25.6,1032.6,425
2020-05-27,14.2,6.4,20.2,0,,100,7.9,31.7,1031.3,875
2020-05-28,13.4,9.2,17.4,0.4,,228,9.4,41.8,1027.3,188
2020-05-29,12.2,7,17.2,0,,68,8.3,27,1024.8,235
2020-05-30,11.9,6.6,17.5,0,,72,8.3,32.8,1020.4,350
2020-05-31,13.3,6.8,18.2,0,,78,8.3,30.6,1019.5,507
2020-06-01,16.1,8.3,22.5,0,,88,10.4,34.2,1019.2,869
2020-06-02,17.4,9.3,24.1,0,,76,7.6,28.4,1015,880
2020-06-03,20,12.4,26.2,0,,252,8.6,27,1004.5,805
2020-06-04,16,12.1,19.4,4.3,,246,11.5,31,997.4,7
2020-06-05,13.7,11.1,16.7,1.3,,254,16.9,57.6,1000.1,131
2020-06-06,15.9,13.3,20.2,16.2,,250,11.9,45.4,1004.5,17
2020-06-07,11.3,8.6,13.6,11,,292,8.6,35.6,1009.5,9
2020-06-08,13.1,9,18.3,11.8,,84,8.6,29.2,1012.6,239
2020-06-09,12.6,10.9,15,2.1,,42,9.7,25.9,1012.2,1
2020-06-10,13.2,11.8,14.8,10.2,,342,7.6,20.9,1010.5,0
2020-06-11,14.6,11.3,19.9,0.1,,351,6.1,19.4,1008.4,295
2020-06-12,19.2,10,27.1,0,,92,11.2,35.6,1005.8,941
2020-06-13,20.6,13.4,26.7,23.7,,302,10.8,52.9,1007.6,916
2020-06-14,14,12.7,15.1,23.3,,264,18.4,46.1,1013.7,0
2020-06-15,13.5,12.7,14.7,27.2,,265,15.8,37.8,1016.7,0
2020-06-16,15.3,12.9,19.7,1.2,,273,7.6,22.3,1015,184
2020-06-17,16.1,13,24,10.9,,268,10.1,52.9,1010.5,115
2020-06-18,17.1,11.8,22.9,0,,293,10.1,31.7,1012.6,668
2020-06-19,13.9,12.5,15.1,11.7,,255,12.6,30.2,1017.4,4
2020-06-20,14.8,12.1,19.7,21,,260,10.1,64.4,1020.2,102
2020-06-21,17.4,12.4,21.8,0,,284,8.6,31.3,1020,360
2020-06-22,19.1,14.4,23.8,0,,263,9.4,29.9,1022.2,315
2020-06-23,19.8,14.1,25.3,0,,353,7.6,27.4,1022.2,775
2020-06-24,19.2,12.1,24.8,0,,64,9.7,30.2,1020.4,920
2020-06-25,18,13.5,23.6,0.1,,75,8.6,24.5,1017.9,462
2020-06-26,20.5,12.2,27.6,0.1,,153,9.7,41.8,1013.6,699
2020-06-27,22.9,17.4,29.2,0,,239,11.5,46.1,1013,700
2020-06-28,22,16.8,27.9,20.3,,242,11.2,38.2,1014.3,606
2020-06-29,17,14.6,21.9,10.7,,287,9,54.4,1014.2,259
2020-06-30,20,13.6,26.2,0,,260,11.2,35.6,1012.4,895
2020-07-01,21.7,14.6,29.8,3.1,,239,9.4,51.8,1010,673
2020-07-02,19.8,16.4,25.8,10.1,,270,10.4,42.1,1012.3,213
2020-07-03,17.7,14.6,21.8,0,,265,7.9,23.8,1017.9,206
